store_id,store_name,restaurant_type,city
vudf,Tehari Ghar + (Uttara Sec 12),NA,Dhaka
vudo,Kuwaiti Waffle & Juice House,Beverage,Chittagong
vuhf,Far East,SNAcks,Dhaka
vujw,The Nafi N Burger,Burgers,Dhaka
vuul,Mughal E Kacchi,Biryani,Chittagong
vv6w,Nanna Biryani,Biryani,Dhaka
vv97,Biryani Bae,Biryani,Dhaka
vvf9,Rouson'S Kitchen,Bangladeshi,Dhaka
vvfr,Kacchi Xpress,Rice Dishes,Dhaka
vvmc,Deshi Kitchen,Bangladeshi,Khulna
vvqo,Hungary Helpers,Pizza,Dhaka
vvsk,Old Town,Kebab,Dhaka
vvsu,Al Baik,Fast Food,Dhaka
vw1q,Melted Marvel'S,Fast Food,Dhaka
vw72,Fish & Fry,Seafood,Dhaka
vw9k,Hungry Time,Chicken,Khulna
vwfn,Fire And Ice,Bangladeshi,Dhaka
vwkp,Food Bucket,Fast Food,Dhaka
vwq2,Pacific Beach Lounge Cafe,Seafood,Cox'S Bazar
vwq7,Burger Garden,Burgers,Dhaka
vwsg,Chittagong Xpress,Bangladeshi,Dhaka
vwvf,Super Kabab & Coffee,Kebab,Dhaka
vwxr,L'Eto Bangladesh,Cakes,Dhaka
vwy3,Burger Queen,Fast Food,Dhaka
vx39,Juice Lime,Beverage,Dhaka
vxbm,New Star Restaurant,Bangladeshi,Dhaka
vxg4,Excellent Sweets,Sweets,Dhaka
vxmt,Zayan Restaurant,Rice Dishes,Gopalganj
vy0g,Tamanna'S Kitchen,Fast Food,Dhaka
vy0s,Hazi Kacchi Bari,Rice Dishes,Dhaka
vyi8,Burger Xpress,Burgers,Dhaka
vyl4,Mba Fuchkawala,Fast Food,Brahmanbaria
vyor,Home Kitchen,Bangladeshi,Chittagong
vz44,Fuchka House,Chotpoti & Fuchka,Khulna
vz4s,Asian Food Village,Fast Food,Jamalpur
vz7n,Kacchi Mama,Bangladeshi,Jamalpur
vzis,Florian,Cakes,Dhaka
vzwe,Sakib Tehari Ghar,NA,Dhaka
vzxx,Chicken Juice,Juice Corner,Dhaka
vzz8,Nami Moon,Rice Dishes,Dhaka
w0bw,Eat & Meet,SNAcks,Dhaka
w0i0,Gobindas Restaurant,Bangladeshi,Barisal
w0j2,Ice Bank,Beverage,Sylhet
w0qa,Shahi Sultani,Rice Dishes,Dhaka
w0sq,Ayas Chotpoti & Fuchka,SNAcks,Cox'S Bazar
w194,The Organica (Park Er Mor),Fast Food,Rangpur
w19l,Food Taste Zone,Burgers,Dhaka
w1al,Cafe Saffron,Fast Food,Jessore
w1cu,Panipuriwala,Chotpoti & Fuchka,Chittagong
w1im,Khadok,Chinese,Rajshahi
w1oe,Herfy,Burgers,Dhaka
w1oi,Zafran Hotel & Restaurant,Bangladeshi,Mymensingh
w1po,Five Star (Fried Chicken Palace),SNAcks,Dhaka
w1z2,Desart & Bakery,Cakes,Chittagong
w21g,Pokeemon Cafe,Rice Dishes,Dhaka
w227,Diggger,Pizza,Dhaka
w232,Tradition Taste,SNAcks,Cox'S Bazar
w279,Pizza Heaven,Pizza,Dhaka
w29u,Orchid Garden Thai & Chinese Restaurant,Thai,Dhaka
w2a8,Spicy King,Fast Food,Khulna
w2da,Kakar Chotpoti & Fuchka,Bangladeshi,Comilla
w2dt,Polao Polao,Bangladeshi,Dhaka
w2m5,Chottola Orosh Biryani,Biryani,Chittagong
w30d,Cafe 90,SNAcks,Chittagong
w31w,Black Sea Bus,Kebab,Cox'S Bazar
w342,Boom,Fast Food,Dhaka
w38f,North Burg,Fast Food,Rajshahi
w3dq,Sultan Kebab,Kebab,Dhaka
w3g8,Waffle Station,Dessert,Brahmanbaria
w3gw,Nanna Biryani,Rice Dishes,Dhaka
w3sr,Khai,SNAcks,Rangpur
w3zf,Al Mahabub Restora,Bangladeshi,Dhaka
w46z,Burger'S Bro,Burgers,Moulvibazar
w4eg,Secret Recipe (Flagship),Dessert,Chittagong
w4gu,Curry Pot,Rice Dishes,Chittagong
w4lc,Live Baking World,Bakery,Dhaka
w4o6,Sokal Sondha Restaurant,Bangladeshi,Dhaka
w4qb,Hatam Tai Restaurant & Party Zone,Curry,Dhaka
w4wj,Arafa'S Kitchen,Bangladeshi,Dhaka
w4y5,Sirat'S Kitchen,SNAcks,Dhaka
w5cf,Rozi Hotel & Biryani House,Bangladeshi,Chittagong
w5kz,Salma'S Kitchen,Bangladeshi,Dhaka
w5l5,Jinia'S Kitchen,SNAcks,Dhaka
w5ng,Mejban Bari,Curry,Khulna
w5rx,Radhika'S Kitchen,Bangladeshi,Chittagong
w5yb,Ghorer Ranna,Bangladeshi,Dhaka
w5yr,Crowns Dine,Rice Dishes,Feni
w60m,Cake Stories,Bakery,Chittagong
w632,MomoS Kitchen House,Dumpling,Dhaka
w63o,Pizza World,Pizza,Chittagong
w66d,Sushi Season,Sushi,Dhaka
w6ag,Fabiha'S Kitchen (Pandago),Healthy,Chittagong
w6ii,Jusip,Beverage,Dhaka
w6mu,Makkah Madinah Restaurant,Rice Dishes,Sylhet
w6ne,Waffle Huts,Dessert,Dhaka
w6ni,Yoo Pizza,Fast Food,Dhaka
w6ny,Dumpling'S,Dumpling,Khulna
w6pk,2 Star Food Lover,Bangladeshi,Sylhet
w6pz,Flavour Fusion Dumplings,Dumpling,Dhaka
w6zi,Fries & More,SNAcks,Dhaka
w706,Witty Italian Pizza & More,Pizza,Gazipur
w76k,Lol Cafe,SNAcks,Dhaka
w7az,Avanti Aroma,Indian,Mymensingh
w7b2,Food Campus,Fast Food,Gazipur
w7cw,Hungry Heaven,Fast Food,Chittagong
w7dc,Kalimpong Momo Co.,Dumpling,Dhaka
w7nk,Lazeez,Fast Food,Dhaka
w7rg,Japanese Restaurant Takumi,Japanese,Dhaka
w88v,Rebeka Homemade Food,Bangladeshi,Dhaka
w8ak,New Kashfull Burger & Momo,Fast Food,Gopalganj
w8cg,Rice & Fries,Fast Food,Dhaka
w8go,Diggger,Bangladeshi,Dhaka
w8hm,Popeyes Coffee & Food,Fast Food,Dhaka
w8jd,Cafe,Bangladeshi,Dhaka
w8jh,Chizza,Pizza,Dhaka
w8rk,Dhansiri Gold Restora,Bangladeshi,Dhaka
w8y9,Prime Kitchen,Fast Food,Chittagong
w918,Cake City,Cakes,Dhaka
w96p,Pizza First,Pizza,Gazipur
w9bk,Premium Food,Bangladeshi,Dhaka
w9hb,Mollika Snacks,Fast Food,Dhaka
w9j4,Fuchka Wala 2.0,Chotpoti & Fuchka,Comilla
w9o4,Mama Dosa House,Indian,Dhaka
w9ok,Hot Live Pizza,Pizza,Khulna
w9q4,New Dawat Restaurant,Bangladeshi,Dhaka
w9th,Kolahol,Fast Food,Dhaka
w9xw,Bismillah Home Kitchen,Bangladeshi,Barisal
w9zn,Sugar Boulangerie & Patisserie,Cafe,Cox'S Bazar
wa64,Kuzina,Asian,Dhaka
wa76,The Tasty Apron,SNAcks,Dhaka
wa9c,Flavour Fusion,SNAcks,Rajshahi
wa9x,Hungry Food,Rice Dishes,Sylhet
wafx,The Organica,Fast Food,Rangpur
war1,Coffee House,Chinese,Rangpur
waua,Rice & More,Rice Dishes,Dhaka
way7,Nanu'S Food Factory,Bangladeshi,Dhaka
wb3o,Zaiqa,Rice Dishes,Dhaka
wb7n,Paragon Momo,SNAcks,Cox'S Bazar
wbbj,Savory Sensations,SNAcks,Dhaka
wbpj,Shotorupar Rannaghor 2,Bangladeshi,Dhaka
wbq8,Pandago Ob,Bangladeshi,Barguna
wbqb,Shorif Confectionary And Fast Food,Fast Food,Kushtia
wbus,Cafe Zafran,Fast Food,Dhaka
wc4t,Terracotta Tales,Bangladeshi,Dhaka
wca6,Revive Juice Corner & Snack,Beverage,Sylhet
wcab,Platinum Park Fast Food & Juice Corner,Juice Corner,Dhaka
wcg3,Ekushey Bbq,Seafood,Dhaka
wcik,Tour De Cyclist,SNAcks,Dhaka
wcmw,Sandra Bakery,Bakery,Dhaka
wcvj,Sangam Square Cafe & Restaurant,Rice Dishes,Dhaka
wdg9,Rohan Khabar Hotel,Curry,Rajshahi
we5a,Shakeoholic,SNAcks,Dhaka
we7j,The Tehari Ghor,Rice Dishes,Dhaka
we8u,Chap Kha,Kebab,Dhaka
wed1,Whatta Bowl,Rice Dishes,Dhaka
wego,Urmi'S Kitchen,Bangladeshi,Dhaka
wegz,Swade Bangladesh,Bangladeshi,Dhaka
wejr,Maa Er Shad,Bangladeshi,Dhaka
weqc,Shahaji Maloncho,SNAcks,Chittagong
weut,Fresh Finder,Fast Food,Faridpur
wf10,Nadiya'S Kitchen,Rice Dishes,Dhaka
wfbl,Melted Butter,Burgers,Dhaka
wfdt,Afia Kitchen,Bangladeshi,Dhaka
wfn8,Coffee Trap,Cafe,Dhaka
wfp9,China Town,Pizza,Gazipur
wg18,Kacchi Wala,Biryani,Savar
wg8l,Rice N More,Rice Dishes,Dhaka
wgag,The Golden Sun Chinese Restaurant And Party Center,Chinese,Dhaka
wgc4,Milano Express,Fast Food,Chittagong
wgg9,Yummy Tummy,Burgers,Dhaka
wggf,Bikrampur Mistanno Vandar & Bakery,Sweets,Dhaka
wgm6,Fruitsicles,Dessert,Dhaka
wgo0,The Pizza Factory,Pizza,Dhaka
wguz,Sasroye Kitchen,Bangladeshi,Dhaka
wh3z,Shader Chowa,SNAcks,Khulna
wh6h,Rahmat Biryani & Kacchi Express,Biryani,Dhaka
whcq,Isekai Kitchen,Curry,Chittagong
whej,Friday,Dumpling,Dhaka
whou,New Khaja Maloncho,SNAcks,Chittagong
whq9,Just Juice,Juice Corner,Dhaka
whsj,The Pizza Club,Pizza,Dhaka
whsw,Burgers Broadway,Burgers,Sylhet
whsy,AmmuS Kitchen,Bangladeshi,Chittagong
wi0z,Azim Bhaiyer Chotpoti And Fuchka,Chotpoti & Fuchka,Gopalganj
wi1y,Khandani Restaurant,Bangladeshi,Dhaka
wi5f,Hariwala Kacchi,Bangladeshi,Dhaka
wi7z,Flavour Junction,Fast Food,Dhaka
wibo,Fast Food & Biryani House,Fast Food,Barisal
wii0,Humayun Chotpoti And Burger,Fast Food,Dhaka
wiju,Gram Bangla Home Kitchen,Bangladeshi,Dhaka
wils,Chingri Chinese Resturant,Chinese,Dhaka
winb,Dokhina Kitchen,Rice Dishes,Dhaka
wine,Mezzan Haile Aaiun,Bangladeshi,Dhaka
wipj,Thai House,SNAcks,Dhaka
wixz,The Excellent Kitchen,SNAcks,Dhaka
wizi,Only Momo,Dumpling,Dhaka
wj5v,Evviva Italian Ristorante,Pizza,Dhaka
wjq9,Ammu Kitchen,Bangladeshi,Chittagong
wjz5,Hungers Garage,Burgers,Mymensingh
wk32,Vabir Hater Ranna,Bangladeshi,Dhaka
wk7r,Adil'S Sugar Valley,Cakes,Dhaka
wkbg,Turkish Adana Kebab & Restaurant,Kebab,Dhaka
wkn4,Ryans (Barisal),Bangladeshi,Barisal
wkzb,Jom Jom Kacchi Biryani House,Biryani,Gazipur
wl83,Dessert Boutique By Nadia Lakhani,Cakes,Dhaka
wld1,Snack Attack,Fast Food,Dhaka
wleh,Pandago Ob,Bangladeshi,Moulvibazar
wlir,Dinette,Fast Food,Chittagong
wlnv,Hot & Bake,Rice Dishes,Sylhet
wlt2,La Villa Western,Chinese,Dhaka
wm3d,Butter And Cheese,Fast Food,Chittagong
wm4z,Street 30,Fast Food,Dhaka
wm8i,Cafen'Joy,Fast Food,Dhaka
wmcf,Cafe Memories,Pizza,Dhaka
wmdo,Mandu,Dumpling,Dhaka
wmmn,ZiniaS Cuisine,Rice Dishes,Dhaka
wmog,Dosai Fusion Mini Chinese & Restaurant,Indian,Kishoreganj
wmq4,Hotpot,Fast Food,Dhaka
wmwb,Tasty Treat,Cakes,Mymensingh
wnb4,Oitijjo,Bangladeshi,Faridpur
wnd7,Hazi Biryani,Biryani,Dhaka
wniz,Food Century'S,Bangladeshi,Dhaka
wnt7,Khalar Kichuri Ghor,NA,Dhaka
wob4,Chef Point,SNAcks,Dhaka
wols,Bellissimo Ice Cream Parlour,Dessert,Dhaka
won9,Halum,SNAcks,Dhaka
wp9u,Bazooka Gulshan,SNAcks,Dhaka
wpar,Sister'S Kitchen,Bangladeshi,Chittagong
wpr1,Biriyani Trips & Big Bites,Rice Dishes,Chittagong
wptk,Titas Taste,Bangladeshi,Barisal
wpzt,Yoo Momo,Dumpling,Dhaka
wq55,Uyghur,Chinese,Dhaka
wqlj,Muskan Food House,Bangladeshi,Dhaka
wqwe,The Pear Tree,Rice Dishes,Dhaka
wr1o,Hotel La Villa,SNAcks,Bogra
wr6a,Kulfido,Dessert,Dhaka
wr9x,Shawarma Damasco,Shawarma,Dhaka
wrj6,Ranna Ghor,Bangladeshi,Dhaka
wrjg,Bismillah Hanif Biryani,Biryani,Dhaka
wro4,New Burger Khor,Burgers,Dhaka
wrto,Momo Hut,Dumpling,Comilla
wrym,Hot & Crusty,Fast Food,Dhaka
ws0p,Cloud Cuisine,SNAcks,Khulna
ws1a,Family Food Corner,Bangladeshi,Dhaka
ws4p,Uni Cafe Express,Fast Food,Brahmanbaria
ws5o,Jalaj Restaurant & Party Center,Fast Food,Gazipur
ws8h,Shanon River View Cafe,Fast Food,Khulna
wsb5,Pizza Americo,Pizza,Dhaka
wscg,Molla Biryani,Biryani,Dhaka
wsdb,Popeyes Coffee & Fast Food,Fast Food,Dhaka
wse1,Vojon Bilash Restaurant,Bangladeshi,Dhaka
wsph,Farzana'S Cooking,Curry,Bogra
wsxj,Patenga Point,SNAcks,Dhaka
wsyz,Epytoast,Fast Food,Dhaka
wtby,Tasfiya'S Home Kitchen,Healthy,Dhaka
wtd7,The Taste Lab,Fast Food,Dhaka
wtex,Waffle Bliss,Dessert,Narsingdi
wtpu,Sarang Bistro,SNAcks,Dhaka
wtrc,Rahat Food,Fast Food,Sylhet
wtva,Daab Chingri,SNAcks,Chittagong
wtx8,Just Burger,Burgers,Dhaka
wu3r,Chicken Hut ( Tangail Plaza),Fast Food,Tangail
wu4g,Mba Fuchkawala 2.0,Fast Food,Brahmanbaria
wu6s,Taarof,SNAcks,Rajshahi
wudj,Dilaicias,Dessert,Dhaka
wuxi,Mini Malaysia,Malaysian,Dhaka
wv1n,Oh'Waffles,Dessert,Dhaka
wv6m,Praan Jhotpot Frozen Food,Healthy,Feni
wvhe,Chuk Nogorer Chuijhal & Kacchi Ghor,Bangladeshi,Barisal
wvhz,Decent Pastry Shop,Fast Food,Dhaka
wvpm,Kacchi Bhai,Biryani,Gazipur
wvty,Jackson'S Fried Chicken,Fried Chicken,Dhaka
wvzp,King'S Confectionery,Cakes,Dhaka
ww12,Haji Biryani & Kacchi House,Biryani,Chittagong
ww4r,Deshi Khanapina,Bangladeshi,Dhaka
ww4s,Food Line,Fast Food,Dhaka
ww5i,The Momo House,Dumpling,Dhaka
ww7k,Redine Food,SNAcks,Dhaka
ww8f,Hasan Hotel,Bangladeshi,Gazipur
wwaq,President Restaurant,Bangladeshi,Sylhet
wwea,Dhaka Biryani House,Biryani,Moulvibazar
wwl1,Bismillah Teheri Ghor,Rice Dishes,Dhaka
wwlh,Chef'S Corner,SNAcks,Dhaka
wwr9,Shodeshi,Bangladeshi,Dhaka
wwui,Three Fingers Kitchen,Bangladeshi,Dhaka
wwzh,Raj Darbar,SNAcks,Dhaka
wx3v,Tushty Kitchen,Bangladeshi,Dhaka
wxep,Shahi Mahal,Bangladeshi,Dhaka
wxkn,5Th Slice,Pizza,Dhaka
wxoj,Pizza Mystery,Pizza,Dhaka
wxq4,Papaz Kitchen,SNAcks,Dhaka
wxs1,Shuktara Beef Handi,Bangladeshi,Dhaka
wxtj,Pizza Nation Bd,Pizza,Dhaka
wxux,Burger Xpress,Burgers,Dhaka
wxxt,GovindaS Restaurant,Bangladeshi,Dhaka
wxye,Food Box,SNAcks,Chittagong
wxyq,Easy Kitchen,Bangladeshi,Dhaka
wxzm,Busaba,Thai,Chittagong
wxzo,Kacchi Bhai,Biryani,Kushtia
wy2t,Piyang King Restaurant,Fast Food,Dhaka
wy5x,Teriyaki,Japanese,Dhaka
wy6d,Breeze Restaurant,Chinese,Dhaka
wy72,Kebab Majlis,Kebab,Dhaka
wyd6,Al Mokka Kitchen,Fast Food,Dhaka
wyg2,Anik,Bangladeshi,Faridpur
wygw,Royal Pizza,Pizza,Dhaka
wyjk,Razias Cuisine,Chinese,Dhaka
wyk9,Chef'S Kitchen,Pizza,Dhaka
wypz,Naba'S Kitchen,Bangladeshi,Dhaka
wyvg,Adda Fuchka House,Chotpoti & Fuchka,Rajshahi
wzgg,Ts Food,Bangladeshi,Feni
wzhy,Cliqnpay,Bangladeshi,Dhaka
wzr9,Cumilla Ghoroa Khabar Hotel,Bangladeshi,Dhaka
wzso,SohanaS Kitchen,Bangladeshi,Dhaka
wzsx,Msquare Wood Fire Pizza,Pizza,Dhaka
wzza,Homegrown Hearth,Bangladeshi,Dhaka
x0gt,Tokyo Momo,Bangladeshi,Gazipur
x0i2,Happy Cooking,Curry,Bogra
x0na,Tungtang Rannaghor,Fast Food,Dhaka
x0q8,Mehrun'S Kitchen,Curry,Dhaka
x0s7,Fuchka Bilash,Chotpoti & Fuchka,Dhaka
x0tt,Fries & More,Fast Food,Chittagong
x0uq,Streeto,Chicken,Dhaka
x0z4,Pizza Bar,Fast Food,Chittagong
x1hg,Mid Night Moon Chinese,Chinese,Pabna
x1hp,Waffle Ux,Dessert,Jessore
x1iy,Indian Fried Chicken,Fast Food,Savar
x23s,Mannat'S Home Kitchen,Bangladeshi,Dhaka
x24k,Hazi Kacchi Ghor,Rice Dishes,Dhaka
x253,Barakallah Cloud Kitchen,Bangladeshi,Dhaka
x2jv,Cafe Storia,Pizza,Tangail
x2nc,Eclair Bakery & Pastry,Cakes,Dhaka
x2p8,Mayer Doa Chotpoti & Fuchka,Chotpoti & Fuchka,Dhaka
x2t4,Hungry Rooster,Bangladeshi,Dhaka
x2ty,Ahar Restaurant,SNAcks,Dhaka
x2w6,Food Palace,Fast Food,Rajshahi
x2zs,Ghorowa Khabar,Bangladeshi,Barisal
x35d,Divine Veg,Indian,Dhaka
x37t,Precious Pies,Dessert,Dhaka
x38c,Dragon Town,Korean,Dhaka
x3aw,Oh My Rolls By Picnic,Wraps,Dhaka
x3cy,Retro Bites,Chinese,Dhaka
x3dz,Princess,Bangladeshi,Khulna
x3g5,R. S. Cafe & Restaurant,SNAcks,Faridpur
x3gp,Bangalir Bhorta Ghor,Bangladeshi,Dhaka
x3jx,Abraham Kitchen,Bangladeshi,Dhaka
x3kk,Shampa'S Kitchen,Bangladeshi,Dhaka
x3l0,Rooftopia Restaurant & Cafe,Fast Food,Dhaka
x3ui,Doi Misti,Dessert,Dhaka
x3wx,Tuhin'S Kitchen,SNAcks,Dhaka
x42s,Rumana'S Kitchen,Bangladeshi,Dhaka
x45v,Hasher Barir Adda,Bangladeshi,Khulna
x4bv,Tahsin Fast Food,SNAcks,Dhaka
x4kb,Food Zone,Fast Food,Gazipur
x4mi,Hopeberry,Chinese,Dhaka
x4r7,Drelicious,Fast Food,Dhaka
x589,Biryani Bites By Hellochef,Biryani,Dhaka
x5gs,Smith'S Pizza,Pizza,Dhaka
x5km,Xoxo Bd,Fast Food,Dhaka
x5kq,Sky Vista Lounge,Chinese,Dhaka
x5og,Maa Hotel,Bangladeshi,Barisal
x5ru,Alabu,Fast Food,Dhaka
x5zh,Cafe Adda Fast Food & Chinese Restaurant,Fast Food,Gazipur
x65f,Good Food Bangla Restaurant,Bangladeshi,Sirajganj
x6at,House Of Tehari,Biryani,Dhaka
x6hs,Berlin Foods,Fast Food,Dhaka
x6kc,Food Gallery,Rice Dishes,Dhaka
x6l3,Diggger,Bangladeshi,Dhaka
x6ln,Munch Box,Fast Food,Dhaka
x6nk,Rain Terrace,Biryani,Sylhet
x6nm,Pizza Club,Pizza,Savar
x6p3,Slieez,Pizza,Khulna
x6rb,Cuppies,Dessert,Dhaka
x6s2,Breadsmith,Cakes,Dhaka
x6wl,Aysha'S Kitchen,SNAcks,Dhaka
x6yp,Fit Burn,Fast Food,Dhaka
x7a4,Box Talks,Fast Food,Dhaka
x7du,Pita & Burger Cafe,Fast Food,Dhaka
x7nw,Pasta King,Pasta,Dhaka
x7nx,Pizza Zone,Fast Food,Mymensingh
x7un,Barbie Cafe,Burgers,Mymensingh
x7vc,Harun Hotel And Restaurant,Bangladeshi,Dhaka
x83j,Biryaniholic,Biryani,Khulna
x862,Crosta,Beverage,Dhaka
x8cw,Hot Kitchen Live Pizza,Pizza,Khulna
x8em,Boom Boom Burger,Burgers,Dhaka
x8en,Eat & Treat,Fast Food,Chittagong
x8gu,Wish Cafe & Restaurant,Beverage,Chittagong
x8h4,Chicken Buzz,Chicken,Dhaka
x8ht,Home Cafe,Bangladeshi,Dhaka
x8jf,La Fiesta,Fast Food,Dhaka
x8ld,FarhanaS Kitchen,SNAcks,Dhaka
x8r5,Dhaka Biryani House,Biryani,Rajshahi
x8xi,Chef Mhef,Burgers,Dhaka
x98x,Casa Del Pizza,Pizza,Dhaka
x9lp,Thai Bay,SNAcks,Sylhet
x9s2,Turkish Twist,Turkish,Dhaka
x9uk,Mama Fuchka House,Chotpoti & Fuchka,Rangpur
x9zc,Yummy Family Foods,Fast Food,Barisal
xa1y,Deshi Shader Ghor,Bangladeshi,Dhaka
xa2y,Dhakaiya Kitchen,Bangladeshi,Dhaka
xa6j,Burger Hunter,Burgers,Dhaka
xa8p,Foodie Frame,Fast Food,Dhaka
xabk,Home Kitchen,Rice Dishes,Chittagong
xadx,Warm Cafe,Beverage,Chittagong
xajs,Tehari Bhai,Biryani,Dhaka
xand,Indian Masala,Rice Dishes,Sylhet
xanz,Sip N Chill,Fast Food,Chittagong
xavo,Jannatun Kitchen,Fast Food,Rajshahi
xazd,Heavenly Cuisine,Rice Dishes,Dhaka
xb5z,City Food Bar,Fast Food,Gazipur
xbda,Rajdhani Fast,Fast Food,Dhaka
xbdm,Needle Magic,Bangladeshi,Khulna
xbfi,Pizzarella,Pizza,Dhaka
xbj9,Royal Korean Cuisine,Korean,Dhaka
xbjl,Oritoast,Dessert,Dinajpur
xblk,Lisbon Momos,Dumpling,Dhaka
xbu6,Chittagong Chef,Bangladeshi,Dhaka
xbz2,Cha Bazi,SNAcks,Dhaka
xc61,Food Moments,SNAcks,Dhaka
xc7z,Paragon Momo Shwapno Moulvibazar,Dumpling,Moulvibazar
xchq,Uthon Bari,Fast Food,Dhaka
xcw5,Nahid Hotel & Restaurant,Bangladeshi,Dhaka
xcw8,Food Valley,SNAcks,Sylhet
xd9a,Guardian Bazar,Bangladeshi,Bogra
xdex,Ayojon Cafe,SNAcks,Dhaka
xdmm,Signature By Khazana,Indian,Dhaka
xdq4,Degchi Bari,Biryani,Chittagong
xdrh,Runi'S Kitchen,Bangladeshi,Dhaka
xe12,Bangaliana Bhoj,Bangladeshi,Dhaka
xe1o,Sn Foods,Curry,Dhaka
xe39,Pizza Pie,Pizza,Dhaka
xe6t,Al Madina Velpuri & Fuchka House,Fast Food,Gazipur
xe7f,Regal Hotel & Restaurant,Bangladeshi,Chittagong
xecp,Modern Momos,Dumpling,Comilla
xecx,Adrok Canteen,Bangladeshi,Dhaka
xelr,Ghoroa Khichuri,Rice Dishes,Dhaka
xevz,Breadsmith,Cakes,Dhaka
xf10,Pasta Boss,Pasta,Dhaka
xf2s,Dragon'S Feast,Dumpling,Dhaka
xf3c,Wood Fire Live Pizza,Pizza,Barisal
xf4p,Bells Kitchen,Curry,Barisal
xf75,Fried Fusion,Curry,Dhaka
xfh1,Khadok'S Pizza Lounge,Fast Food,Chittagong
xfvz,Khaddobilash,SNAcks,Dhaka
xfzc,Manik Chan Biriyani House,Biryani,Dhaka
xg4y,Sumaiya Chotpoti Fuchka,Chotpoti & Fuchka,Dhaka
xgcz,Sufi House,Rice Dishes,Dhaka
xghk,Zero Cafe,Fast Food,Dhaka
xgie,Star Kitchen,Bangladeshi,Brahmanbaria
xgio,Waterpolo,Western,Dhaka
xgow,Dubai Food Corner & Coffee Shop,Fast Food,Dhaka
xgqt,Abdul Khaleq And Sons Restaurant,Curry,Khulna
xgr6,Bunkers,SNAcks,Dhaka
xgtk,Bulletfood,Fast Food,Dhaka
xh5x,31 East,Cafe,Dhaka
xh6t,Hungry Bird,SNAcks,Dhaka
xhb9,Pizza Company,Italian,Barisal
xhd4,Cake Lovers,Cakes,Dhaka
xhdt,Grand Food Corner,Burgers,Dhaka
xhgd,Taste Food,Bangladeshi,Dhaka
xhhg,Fuchka Bari,Chotpoti & Fuchka,Mymensingh
xhng,Blue Sky Food Court,Fast Food,Satkhira
xhxa,Tania'S Kitchen,Bangladeshi,Dhaka
xi09,Muslim Sweet And Restaurant,Fast Food,Barisal
xikz,Aysha'S Kitchen,Dessert,Dhaka
xisi,Domino'S Pizza,Pizza,Sylhet
xit2,Koryori,Korean,Dhaka
xiww,Food Fantasy,SNAcks,Narsingdi
xj21,Pizzastan,Pizza,Dhaka
xjaz,Lipy'S Kitchen,Bangladeshi,Dhaka
xjxr,Daweat,Fast Food,Chittagong
xk5h,Live Pizza House,Pizza,Khulna
xk67,Chadni Kitchen,Bangladeshi,Dhaka
xkjk,Snacks O'Clock,Beverage,Dhaka
xkjt,Musafir Restora,Curry,Dhaka
xkkt,Food Fanatic,Fast Food,Chittagong
xkp1,Bangla Bhojon,Bangladeshi,Dhaka
xkto,S.I.P.,Beverage,Dhaka
xkzq,Urim'S Kitchen,Bangladeshi,Tangail
xkzz,Hot Box,Burgers,Dhaka
xl5h,Burger House Dcc,Fast Food,Dhaka
xl7b,Hide & Seek,Bangladeshi,Gazipur
xl9s,Blossom Hotel Baridhara,NA,Dhaka
xllg,Matir Hari,Bangladeshi,Kishoreganj
xllo,Brew & Espresso,Cafe,Dhaka
xlm0,Cafe Jannat Kitchen,Fast Food,Dhaka
xlou,Snacks Zone,SNAcks,Dhaka
xlz2,Pasta Piccaso,Pasta,Dhaka
xm11,Salsabil Food,Burgers,Bogra
xm80,Kazi Farms Kitchen,SNAcks,Dhaka
xm9i,Chomok,Pizza,Chittagong
xmkc,Pizza Hub,Pizza,Sylhet
xml5,Beef & Bot,Bangladeshi,Gazipur
xmll,Carnish Rooftop Cafe,SNAcks,Dhaka
xmnj,Mom'S Kitchen,Bangladeshi,Dhaka
xmwu,Food Mohol,Pizza,Khulna
xmxx,Kuregore,Rice Dishes,Dhaka
xmz6,Tahmina'S Kitchen,Bangladeshi,Comilla
xmzr,Samira'S Kitchen,Bangladeshi,Chittagong
xn4m,Tehari Station,Rice Dishes,Dhaka
xn4p,Tea Terrace,Cafe,Dhaka
xnbn,Bistromath,Sandwiches,Dhaka
xndo,Royal Biriyani Point,Biryani,Comilla
xo02,Msquare Wood Fire Pizza,Pizza,Dhaka
xo2e,Lazeez Dine,Rice Dishes,Khulna
xody,Mumma'S Kitchen,Bangladeshi,Dhaka
xok2,Ghoroa Khabar Bd,Bangladeshi,Dhaka
xp2u,Food Lounge Rooftop Restaurant,SNAcks,Dhaka
xp98,Chill Meal,Chinese,Dhaka
xpo5,Padma Foods,Chinese,Bogra
xpq7,Neela Sweets,Bangladeshi,Dhaka
xps8,Cp Five Star,Fried Chicken,Chittagong
xptb,Si Mo,Fast Food,Dhaka
xptz,Chicking,Fast Food,Dhaka
xpwl,Tania'S Kitchen,Bangladeshi,Dhaka
xpxc,Pizzazz Cafe,Pizza,Dhaka
xpzk,Pizza Panda,Pizza,Dhaka
xq4t,Couch Potato,SNAcks,Dhaka
xq7j,Hot & Chili,Rice Dishes,Dhaka
xqco,Sugar Bun,Fast Food,Chittagong
xqfd,Dirty Bird,Fast Food,Dhaka
xqgz,Banolata Fast Food & Chinese,Fast Food,Sirajganj
